date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:50:15	94329/94329	U-----	200	untouched ('OK')	text/html	etag:%2223f653a4-17079-50356d79cc6c0%22	http://www.phil-splitter.com/	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/index.html	(from )
13:50:15	49/49	U-----	200	untouched ('OK')	text/plain	etag:%2223f653a5-31-4fad79df78680%22	http://www.phil-splitter.com/robots.txt		(from )
13:50:15	158379/158379	U-----	200	untouched ('OK')	text/html	etag:%22209d7cf5-26aab-502514c1b0900%22	http://www.abcphil.de/	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/index.html	(from )
13:50:16	86942/86942	U-----	200	untouched ('OK')	text/html	etag:%2225ae1537-1539e-5028e40e64e40%22	http://hegel.abcphil.de/	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/index.html	(from )
13:50:16	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:09%20GMT	http://www.phil-splitter.com/Suche_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Suche_NRp3.0.delayed	(from http://www.phil-splitter.com/)
13:50:16	61553/61553	U-----	200	untouched ('OK')	text/html	etag:%2225e3e8a8-f071-503ac2768ef80%22	http://hegel.religion.phil-splitter.com/	B:/Phil%20Splitter/Phil%20Splitter/hegel.religion.phil-splitter.com/index.html	(from )
13:50:16	272/272	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:10%20GMT	http://www.google.com/cse?cx=016708020603244987463:owo3bzdpfd4&q=logos	B:/Phil%20Splitter/Phil%20Splitter/www.google.com/cse.12eba.delayed	(from http://www.phil-splitter.com/)
13:50:17	88748/88748	U-----	200	untouched ('OK')	text/html	etag:%22252e8896-15aac-503cb4a755080%22	http://abcphil.phil-splitter.com/	B:/Phil%20Splitter/Phil%20Splitter/abcphil.phil-splitter.com/index.html	(from )
13:50:17	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:10%20GMT	http://www.abcphil.de/html/husserl.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/husserl.3.delayed	(from http://www.phil-splitter.com/)
13:50:17	89646/89646	U-----	200	untouched ('OK')	text/html	etag:%222497d682-15e2e-504307a660180%22	http://texte.phil-splitter.com/	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/index.html	(from )
13:50:17	132645/132645	U-----	200	untouched ('OK')	text/html	etag:%22225cda61-20625-5044ba8a50a80%22	http://www.herok.info/	B:/Phil%20Splitter/Phil%20Splitter/www.herok.info/index.html	(from )
13:50:17	221/221	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:11%20GMT	http://info.flagcounter.com/pcCy	B:/Phil%20Splitter/Phil%20Splitter/info.flagcounter.com/pcCy.4.delayed	(from http://www.phil-splitter.com/)
13:50:18	1596/1596	U-----	200	untouched ('OK')	text/css	etag:%2223c47b04-63c-4fad79e06c8c0%22	http://www.phil-splitter.com/html/fusion.css	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/fusion.css	(from http://www.phil-splitter.com/)
13:50:18	42/42	U-----	200	untouched ('OK')	text/plain	etag:%22209d7cf6-2a-4f9acf458e400%22	http://www.abcphil.de/robots.txt		(from )
13:50:18	24423/24423	U-----	200	untouched ('')	application/javascript	etag:%222613de2e-5f67-4f88f39686f80%22	http://www.phil-splitter.com/assets/rollover.js	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/rollover.js	(from http://www.phil-splitter.com/)
13:50:18	22623/22623	U-----	200	untouched ('OK')	text/css	etag:%2223717ceb-585f-4fad79e254d40%22	http://www.phil-splitter.com/html/style.css	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/style.css	(from http://www.phil-splitter.com/)
13:50:18	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:11%20GMT	http://www.abcphil.de/def_NRp2_1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/def_NRp2_1.5.delayed	(from http://www.abcphil.de/)
13:50:18	70/70	U-----	200	untouched ('OK')	text/css	etag:%2223717cea-46-4fad79e160b00%22	http://www.phil-splitter.com/html/site.css	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/site.css	(from http://www.phil-splitter.com/)
13:50:19	241/241	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:12%20GMT	http://www.google.com/cse/query_renderer.js	B:/Phil%20Splitter/Phil%20Splitter/www.google.com/cse/query_renderer.6.delayed	(from http://www.abcphil.de/)
13:50:19	43/43	U-----	200	untouched ('')	image/gif	etag:%2225f88eb1-2b-4fad79eaea180%22	http://www.phil-splitter.com/assets/images/autogen/clearpixel.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/clearpixel.gif	(from http://www.phil-splitter.com/)
13:50:19	371/371	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:12%20GMT	http://www.google.com/cse/api/016708020603244987463:owo3bzdpfd4/cse/owo3bzdpfd4/queries/js?callback=(new+PopularQueryRenderer(document.getElementById(%22queries%22))).render	B:/Phil%20Splitter/Phil%20Splitter/www.google.com/cse/api/016708020603244987463_owo3bzdpfd4/cse/owo3bzdpfd4/queries/js.89b62.delayed	(from http://www.abcphil.de/)
13:50:19	1133/1133	U-----	200	untouched ('')	image/gif	etag:%22242059b5-46d-4f88f391c2440%22	http://www.phil-splitter.com/assets/images/autogen/a_Round_Rectangle.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/a_Round_Rectangle.gif	(from http://www.phil-splitter.com/)
13:50:20	1712/1712	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:13%20GMT	https://cse.google.com/cse/api/016708020603244987463:owo3bzdpfd4/cse/owo3bzdpfd4/queries/js?callback=(new+PopularQueryRenderer(document.getElementById(%22queries%22))).render	B:/Phil%20Splitter/Phil%20Splitter/cse.google.com/cse/api/016708020603244987463_owo3bzdpfd4/cse/owo3bzdpfd4/queries/js.99b62.delayed	(from http://www.abcphil.de/)
13:50:20	94329/94329	U-----	200	untouched ('OK')	text/html	etag:%2223f653a4-17079-50356d79cc6c0%22	http://www.phil-splitter.com/index.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/index-2.html	(from http://www.phil-splitter.com/)
13:50:20	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:13%20GMT	http://www.phil-splitter.com/Home_HRp4.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Home_HRp4.html	(from http://www.phil-splitter.com/)
13:50:20	44/44	U-----	200	untouched ('OK')	text/plain	etag:%2225ae1538-2c-4e7b0481d9040%22	http://hegel.abcphil.de/robots.txt		(from )
13:50:20	859/859	U-----	200	untouched ('')	image/gif	etag:%2227ce306b-35b-4fb1970ad4380%22	http://www.phil-splitter.com/assets/images/autogen/Home_Hp2.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Home_Hp2.gif	(from http://www.phil-splitter.com/)
13:50:20	73813/73813	U-----	200	untouched ('OK')	text/html	etag:%22251b9a54-12055-50356dbd82680%22	http://www.phil-splitter.com/html/philosophie.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/philosophie.html	(from http://www.phil-splitter.com/)
13:50:21	0/0	---M--	301	error ('TLS%20Redirect')	text/html	date:Wed,%2012%20Feb%202020%2012:50:14%20GMT	http://de.wikipedia.org/wiki/Zeittafel_zur_Philosophiegeschichte	B:/Phil%20Splitter/Phil%20Splitter/de.wikipedia.org/wiki/Zeittafel_zur_Philosophiegeschichte.a.delayed	(from http://hegel.abcphil.de/)
13:50:22	851/851	U-----	200	untouched ('')	image/gif	etag:%222506a6cc-353-4f88f392b6680%22	http://www.phil-splitter.com/assets/images/autogen/Philosophie_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Philosophie_Np1.gif	(from http://www.phil-splitter.com/)
13:50:22	30293/30293	---M--	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2012:50:15%20GMT	http://www.pinselpark.org/geschichte/tabellen/a3000p30_griechen1.html	B:/Phil%20Splitter/Phil%20Splitter/www.pinselpark.org/geschichte/tabellen/a3000p30_griechen1.html	(from http://hegel.abcphil.de/)
13:50:22	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:16%20GMT	http://www.phil-splitter.com/Philosophie_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Philosophie_NRp3.html	(from http://www.phil-splitter.com/)
13:50:23	60/60	U-----	200	untouched ('OK')	text/plain	etag:%2225e3e8a9-3c-4fac54ca18e00%22	http://hegel.religion.phil-splitter.com/robots.txt		(from )
13:50:23	814/814	U-----	200	untouched ('')	image/gif	etag:%222506a6db-32e-4fad79eaea180%22	http://www.phil-splitter.com/assets/images/autogen/Recht_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Recht_Np1.gif	(from http://www.phil-splitter.com/)
13:50:23	91316/91316	U-----	200	untouched ('OK')	text/html	etag:%22251b9a58-164b4-50356d8079680%22	http://www.phil-splitter.com/html/recht.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/recht.html	(from http://www.phil-splitter.com/)
13:50:24	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:17%20GMT	http://www.phil-splitter.com/Recht_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Recht_NRp3.html	(from http://www.phil-splitter.com/)
13:50:24	125409/125409	U-----	200	untouched ('OK')	text/html	etag:%22251b9a56-1e9e1-503e808884e80%22	http://www.phil-splitter.com/html/politik.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/politik.html	(from http://www.phil-splitter.com/)
13:50:24	817/817	U-----	200	untouched ('')	image/gif	etag:%222506a6d5-331-4fad83ea93880%22	http://www.phil-splitter.com/assets/images/autogen/Politik_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Politik_Np1.gif	(from http://www.phil-splitter.com/)
13:50:24	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:17%20GMT	http://www.phil-splitter.com/Politik_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Politik_NRp3.html	(from http://www.phil-splitter.com/)
13:50:24	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:17%20GMT	http://abcphil.phil-splitter.com/robots.txt		(from )
13:50:25	75430/75430	U-----	200	untouched ('OK')	text/html	etag:%2223717cf7-126a6-50356d7d9cfc0%22	http://www.phil-splitter.com/html/wissenschaft.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/wissenschaft.html	(from http://www.phil-splitter.com/)
13:50:25	865/865	U-----	200	untouched ('')	image/gif	etag:%2223f65976-361-4f88f393aa8c0%22	http://www.phil-splitter.com/assets/images/autogen/Wissenschaft_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Wissenschaft_Np1.gif	(from http://www.phil-splitter.com/)
13:50:25	6147/6147	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:18%20GMT	http://splitter.com/html/idee_des_kunstschonen_oder_das_ideal.html	B:/Phil%20Splitter/Phil%20Splitter/splitter.com/html/idee_des_kunstschonen_oder_das_ideal.d.delayed	(from http://abcphil.phil-splitter.com/)
13:50:25	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:18%20GMT	http://www.phil-splitter.com/Wissenschaft_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Wissenschaft_NRp3.html	(from http://www.phil-splitter.com/)
13:50:25	76172/76172	U-----	200	untouched ('OK')	text/html	etag:%22251b9a5b-1298c-50356da7932c0%22	http://www.phil-splitter.com/html/religion.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/religion.html	(from http://www.phil-splitter.com/)
13:50:25	836/836	U-----	200	untouched ('')	image/gif	etag:%222327b05c-344-4fad79ebde3c0%22	http://www.phil-splitter.com/assets/images/autogen/Religion_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Religion_Np1.gif	(from http://www.phil-splitter.com/)
13:50:26	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:19%20GMT	http://www.phil-splitter.com/Religion_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Religion_NRp3.html	(from http://www.phil-splitter.com/)
13:50:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://derstandard.at/1375626489459/Als-luesterner-Wanderer-im-Wald-der-Zeichen	B:/Phil%20Splitter/Phil%20Splitter/derstandard.at/1375626489459/Als-luesterner-Wanderer-im-Wald-der-Zeichen.e.delayed	(from http://abcphil.phil-splitter.com/)
13:50:26	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:19%20GMT	http://texte.phil-splitter.com/robots.txt		(from )
13:50:26	95906/95906	U-----	200	untouched ('OK')	text/html	etag:%2223717cec-176a2-50356d94805c0%22	http://www.phil-splitter.com/html/suchmaschinen__.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/suchmaschinen__.html	(from http://www.phil-splitter.com/)
13:50:27	807/807	U-----	200	untouched ('')	image/gif	etag:%22235937a7-327-4fad79e9f5f40%22	http://www.phil-splitter.com/assets/images/autogen/Suche_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Suche_Np1.gif	(from http://www.phil-splitter.com/)
13:50:27	161793/161793	U-----	200	untouched ('OK')	text/html	etag:%222070263b-27801-502023d0cea40%22	http://www.abcphil.de/html/anaxagoras_.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/anaxagoras_.html	(from http://www.phil-splitter.com/)
13:50:27	95451/95451	U-----	200	untouched ('OK')	text/html	etag:%2220397dae-174db-5028e6e053580%22	http://hegel.abcphil.de/html/anaximander.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/anaximander.html	(from http://www.phil-splitter.com/)
13:50:27	42/42	U-----	200	untouched ('OK')	text/plain	etag:%22225cda62-2a-4f3f688795500%22	http://www.herok.info/robots.txt		(from )
13:50:27	167036/167036	U-----	200	untouched ('OK')	text/html	etag:%222070263d-28c7c-502022bb49b80%22	http://www.abcphil.de/html/anselm_v_canterbury_.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/anselm_v_canterbury_.html	(from http://www.phil-splitter.com/)
13:50:28	156560/156560	U-----	200	untouched ('OK')	text/html	etag:%222203ca43-26390-5020233838240%22	http://www.abcphil.de/html/aristoteles.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/aristoteles.html	(from http://www.phil-splitter.com/)
13:50:28	151793/151793	U-----	200	untouched ('OK')	text/html	etag:%22239b55a1-250f1-502023a7cc980%22	http://www.abcphil.de/html/bohme-jacob_.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/bohme-jacob_.html	(from http://www.phil-splitter.com/)
13:50:28	126786/126786	U-----	200	untouched ('OK')	text/html	etag:%22224e0c7a-1ef42-5028e762fa9c0%22	http://hegel.abcphil.de/html/giordano_bruno.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/giordano_bruno.html	(from http://www.phil-splitter.com/)
13:50:28	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:21%20GMT	http://www.herok.info/Freiheit_NRp2_1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.herok.info/Freiheit_NRp2_1.10.delayed	(from http://www.herok.info/)
13:50:28	84975/84975	U-----	200	untouched ('OK')	text/html	etag:%22255e17df-14bef-5028e6e423e80%22	http://hegel.abcphil.de/html/cicero.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/cicero.html	(from http://www.phil-splitter.com/)
13:50:28	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:22%20GMT	http://www.herok.info/Wer-denkt-abstrakt--_NRp2_1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.herok.info/Wer-denkt-abstrakt--_NRp2_1.gif	(from http://www.herok.info/)
13:50:29	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:22%20GMT	http://www.herok.info/Marx_NRp2_1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.herok.info/Marx_NRp2_1.gif	(from http://www.herok.info/)
13:50:29	168626/168626	U-----	200	untouched ('OK')	text/html	etag:%22236b4e76-292b2-5035ad3265d00%22	http://www.abcphil.de/html/demokrit.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/demokrit.html	(from http://www.phil-splitter.com/)
13:50:29	156996/156996	U-----	200	untouched ('OK')	text/html	etag:%22236b4e79-26544-502022e357a00%22	http://www.abcphil.de/html/descartes.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/descartes.html	(from http://www.phil-splitter.com/)
13:50:30	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:23%20GMT	http://www.abcphil.de/html/duns_scotus.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/duns_scotus.html	(from http://www.phil-splitter.com/)
13:50:30	152882/152882	U-----	200	untouched ('OK')	text/html	etag:%22236b4e85-25532-5020236e94280%22	http://www.abcphil.de/html/eckhart.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/eckhart.html	(from http://www.phil-splitter.com/)
13:50:30	92216/92216	U-----	200	untouched ('OK')	text/html	etag:%2223e7c81e-16838-5028e72c9e980%22	http://hegel.abcphil.de/html/epikur.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/epikur.html	(from http://www.phil-splitter.com/)
13:50:31	83869/83869	U-----	200	untouched ('OK')	text/html	etag:%22224e0c71-1479d-5028e7ae51b80%22	http://hegel.abcphil.de/html/fichte.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/fichte.html	(from http://www.phil-splitter.com/)
13:50:31	178485/178485	U-----	200	untouched ('OK')	text/html	etag:%2223a1dae4-2b935-502c57b1f1240%22	http://www.abcphil.de/html/hegel.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/hegel.html	(from http://www.phil-splitter.com/)
13:50:31	91359/91359	U-----	200	untouched ('OK')	text/html	etag:%22224e0c7d-164df-5028e71897a40%22	http://hegel.abcphil.de/html/gotama.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/gotama.html	(from http://www.phil-splitter.com/)
13:50:31	166821/166821	U-----	200	untouched ('OK')	text/html	etag:%2221a11403-28ba5-5020235b81580%22	http://www.abcphil.de/html/heraklit.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/heraklit.html	(from http://www.phil-splitter.com/)
13:50:31	153884/153884	U-----	200	untouched ('OK')	text/html	etag:%2221a11404-2591c-50202393c5a40%22	http://www.abcphil.de/html/hobbes.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/hobbes.html	(from http://www.phil-splitter.com/)
13:50:31	166087/166087	U-----	200	untouched ('OK')	text/html	etag:%222547184e-288c7-5022c73abaa80%22	http://www.abcphil.de/html/urtheil_und_seyn.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/urtheil_und_seyn.html	(from http://www.phil-splitter.com/)
13:50:31	826/826	---M--	418	error ('Unknown%20error')	text/plain	etag:%2254e1effa-33a%22	http://dejure.org/gesetze/StGB	B:/Phil%20Splitter/Phil%20Splitter/dejure.org/gesetze/StGB.14.delayed	(from http://www.phil-splitter.com/html/recht.html)
13:50:32	167475/167475	U-----	200	untouched ('OK')	text/html	etag:%2223159afd-28e33-502024166ce80%22	http://www.abcphil.de/html/kant.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/kant.html	(from http://www.phil-splitter.com/)
13:50:32	293/293	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Feb%202020%2012:50:25%20GMT	http://www.swp.de/ulm/nachrichten/politik/Hetze-gegen-Juden-bei-Demonstrationen-gegen-Israel;art4306,2716767	B:/Phil%20Splitter/Phil%20Splitter/www.swp.de/ulm/nachrichten/politik/Hetze-gegen-Juden-bei-Demonstrationen-gegen-Israel;art4306,2716767.15.delayed	(from http://www.phil-splitter.com/html/recht.html)
13:50:32	79369/79369	U-----	200	untouched ('OK')	text/html	etag:%22232e7824-13609-5028e73aecb40%22	http://hegel.abcphil.de/html/konfuzius.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/konfuzius.html	(from http://www.phil-splitter.com/)
13:50:32	172697/172697	U-----	200	untouched ('OK')	text/html	etag:%2227c65a4c-2a299-502023449df80%22	http://www.abcphil.de/html/laotse.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/laotse.html	(from http://www.phil-splitter.com/)
13:50:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2012:50:25%20GMT	https://www.swp.de/ulm/nachrichten/politik/Hetze-gegen-Juden-bei-Demonstrationen-gegen-Israel;art4306,2716767	B:/Phil%20Splitter/Phil%20Splitter/www.swp.de/ulm/nachrichten/politik/Hetze-gegen-Juden-bei-Demonstrationen-gegen-Israel;art4306,2716767.16.delayed	(from http://www.phil-splitter.com/html/recht.html)
13:50:33	156803/156803	U-----	200	untouched ('OK')	text/html	etag:%2227c65a52-26483-50202313facc0%22	http://www.abcphil.de/html/locke.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/locke.html	(from http://www.phil-splitter.com/)
13:50:33	152012/152012	U-----	200	untouched ('OK')	text/html	etag:%222070262c-251cc-50202315e3140%22	http://www.abcphil.de/html/_de_montaigne__.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/_de_montaigne__.html	(from http://www.phil-splitter.com/)
13:50:33	160718/160718	U-----	200	untouched ('OK')	text/html	etag:%2227c65a4f-273ce-5020234686400%22	http://www.abcphil.de/html/leibniz.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/leibniz.html	(from http://www.phil-splitter.com/)
13:50:33	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2012:50:26%20GMT	http://www.heise.de/tp/artikel/42/42411/1.html	B:/Phil%20Splitter/Phil%20Splitter/www.heise.de/tp/artikel/42/42411/1.18.delayed	(from http://www.phil-splitter.com/html/politik.html)
13:50:33	104749/104749	U-----	200	untouched ('OK')	text/html	etag:%22204a4d0e-1992d-5028e6d4e1a80%22	http://hegel.abcphil.de/html/parmenides.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/parmenides.html	(from http://www.phil-splitter.com/)
13:50:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2012:50:27%20GMT	https://www.heise.de/tp/artikel/42/42411/1.html	B:/Phil%20Splitter/Phil%20Splitter/www.heise.de/tp/artikel/42/42411/1.19.delayed	(from http://www.phil-splitter.com/html/politik.html)
13:50:34	149881/149881	U-----	200	untouched ('OK')	text/html	etag:%222001ec65-24979-5020234962ac0%22	http://www.abcphil.de/html/pascal-_blaise_.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/pascal-_blaise_.html	(from http://www.phil-splitter.com/)
13:50:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2012:50:27%20GMT	http://www.youtube.com/watch?v=22VfEe1RkH8	B:/Phil%20Splitter/Phil%20Splitter/www.youtube.com/watch.1b0d7e.delayed	(from http://www.phil-splitter.com/html/politik.html)
13:50:34	93955/93955	U-----	200	untouched ('OK')	text/html	etag:%2220896b9b-16f03-5028e79e1b540%22	http://hegel.abcphil.de/html/philon.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/philon.html	(from http://www.phil-splitter.com/)
13:50:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2012:50:27%20GMT	http://www.stern.de/politik/ausland/kommentar-zur-ukraine-krise-die-vorwuerfe-gegen-putin-klingen-stark-nach-kriegs-propaganda-2127154.html	B:/Phil%20Splitter/Phil%20Splitter/www.stern.de/politik/ausland/kommentar-zur-ukraine-krise-die-vorwuerfe-gegen-putin-klingen-stark-nach-kriegs-propaganda-2127154.1d.delayed	(from http://www.phil-splitter.com/html/politik.html)
13:50:34	159560/159560	U-----	200	untouched ('OK')	text/html	etag:%222001ec68-26f48-502022d8da140%22	http://www.abcphil.de/html/plato.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/plato.html	(from http://www.phil-splitter.com/)
13:50:34	0/0	---M--	301	error ('Moved%20Permanently')	application/unknown	date:Wed,%2012%20Feb%202020%2012:50:28%20GMT	https://www.stern.de/politik/ausland/kommentar-zur-ukraine-krise-die-vorwuerfe-gegen-putin-klingen-stark-nach-kriegs-propaganda-2127154.html	B:/Phil%20Splitter/Phil%20Splitter/www.stern.de/politik/ausland/kommentar-zur-ukraine-krise-die-vorwuerfe-gegen-putin-klingen-stark-nach-kriegs-propaganda-2127154.1e.delayed	(from http://www.phil-splitter.com/html/politik.html)
13:50:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2012:50:28%20GMT	http://www.heise.de/tp/artikel/41/41906/1.html	B:/Phil%20Splitter/Phil%20Splitter/www.heise.de/tp/artikel/41/41906/1.html	(from http://www.phil-splitter.com/html/politik.html)
13:50:35	154965/154965	U-----	200	untouched ('OK')	text/html	etag:%222001ec69-25d55-5020232431300%22	http://www.abcphil.de/html/plotin.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/plotin.html	(from http://www.phil-splitter.com/)
13:50:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2012:50:28%20GMT	https://www.heise.de/tp/artikel/41/41906/1.html	B:/Phil%20Splitter/Phil%20Splitter/www.heise.de/tp/artikel/41/41906/1.html	(from http://www.phil-splitter.com/html/politik.html)
13:50:35	122839/122839	U-----	200	untouched ('OK')	text/html	etag:%2224e4419e-1dfd7-5028e6fbfb6c0%22	http://hegel.abcphil.de/html/proklos.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/proklos.html	(from http://www.phil-splitter.com/)
13:50:35	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2012:50:28%20GMT	http://gutenberg.spiegel.de/buch/4687/1	B:/Phil%20Splitter/Phil%20Splitter/gutenberg.spiegel.de/buch/4687/1.23.delayed	(from http://www.phil-splitter.com/html/politik.html)
