date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:12:50	94329/94329	U-----	200	untouched ('OK')	text/html	etag:%2223f653a4-17079-50356d79cc6c0%22	http://www.phil-splitter.com/	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/index.html	(from )
19:12:50	49/49	U-----	200	untouched ('OK')	text/plain	etag:%2223f653a5-31-4fad79df78680%22	http://www.phil-splitter.com/robots.txt		(from )
19:12:51	61553/61553	U-----	200	untouched ('OK')	text/html	etag:%2225e3e8a8-f071-503ac2768ef80%22	http://hegel.religion.phil-splitter.com/	B:/Phil%20Splitter/Phil%20Splitter/hegel.religion.phil-splitter.com/index.html	(from )
19:12:51	86942/86942	U-----	200	untouched ('OK')	text/html	etag:%2225ae1537-1539e-5028e40e64e40%22	http://hegel.abcphil.de/	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/index.html	(from )
19:12:51	219/219	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:45%20GMT	http://www.phil-splitter.com/Wissenschaft_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Wissenschaft_NRp3.gif	(from http://www.phil-splitter.com/)
19:12:52	88748/88748	U-----	200	untouched ('OK')	text/html	etag:%22252e8896-15aac-503cb4a755080%22	http://abcphil.phil-splitter.com/	B:/Phil%20Splitter/Phil%20Splitter/abcphil.phil-splitter.com/index.html	(from )
19:12:52	89646/89646	U-----	200	untouched ('OK')	text/html	etag:%222497d682-15e2e-504307a660180%22	http://texte.phil-splitter.com/	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/index.html	(from )
19:12:53	212/212	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:46%20GMT	http://www.phil-splitter.com/Suche_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Suche_NRp3.1.delayed	(from http://www.phil-splitter.com/)
19:12:53	132645/132645	U-----	200	untouched ('OK')	text/html	etag:%22225cda61-20625-5044ba8a50a80%22	http://www.herok.info/	B:/Phil%20Splitter/Phil%20Splitter/www.herok.info/index.html	(from )
19:12:54	24423/24423	U-----	200	untouched ('')	application/javascript	etag:%222613de2e-5f67-4f88f39686f80%22	http://www.phil-splitter.com/assets/rollover.js	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/rollover.js	(from http://www.phil-splitter.com/)
19:12:54	1596/1596	U-----	200	untouched ('OK')	text/css	etag:%2223c47b04-63c-4fad79e06c8c0%22	http://www.phil-splitter.com/html/fusion.css	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/fusion.css	(from http://www.phil-splitter.com/)
19:12:54	70/70	U-----	200	untouched ('OK')	text/css	etag:%2223717cea-46-4fad79e160b00%22	http://www.phil-splitter.com/html/site.css	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/site.css	(from http://www.phil-splitter.com/)
19:12:54	22623/22623	U-----	200	untouched ('OK')	text/css	etag:%2223717ceb-585f-4fad79e254d40%22	http://www.phil-splitter.com/html/style.css	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/style.css	(from http://www.phil-splitter.com/)
19:12:54	43/43	U-----	200	untouched ('')	image/gif	etag:%2225f88eb1-2b-4fad79eaea180%22	http://www.phil-splitter.com/assets/images/autogen/clearpixel.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/clearpixel.gif	(from http://www.phil-splitter.com/)
19:12:55	1133/1133	U-----	200	untouched ('')	image/gif	etag:%22242059b5-46d-4f88f391c2440%22	http://www.phil-splitter.com/assets/images/autogen/a_Round_Rectangle.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/a_Round_Rectangle.gif	(from http://www.phil-splitter.com/)
19:12:55	94329/94329	U-----	200	untouched ('OK')	text/html	etag:%2223f653a4-17079-50356d79cc6c0%22	http://www.phil-splitter.com/index.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/index-2.html	(from http://www.phil-splitter.com/)
19:12:55	859/859	U-----	200	untouched ('')	image/gif	etag:%2227ce306b-35b-4fb1970ad4380%22	http://www.phil-splitter.com/assets/images/autogen/Home_Hp2.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Home_Hp2.gif	(from http://www.phil-splitter.com/)
19:12:55	211/211	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:49%20GMT	http://www.phil-splitter.com/Home_HRp4.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Home_HRp4.html	(from http://www.phil-splitter.com/)
19:12:56	73813/73813	U-----	200	untouched ('OK')	text/html	etag:%22251b9a54-12055-50356dbd82680%22	http://www.phil-splitter.com/html/philosophie.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/philosophie.html	(from http://www.phil-splitter.com/)
19:12:56	851/851	U-----	200	untouched ('')	image/gif	etag:%222506a6cc-353-4f88f392b6680%22	http://www.phil-splitter.com/assets/images/autogen/Philosophie_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Philosophie_Np1.gif	(from http://www.phil-splitter.com/)
19:12:56	218/218	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:49%20GMT	http://www.phil-splitter.com/Philosophie_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Philosophie_NRp3.html	(from http://www.phil-splitter.com/)
19:12:56	91316/91316	U-----	200	untouched ('OK')	text/html	etag:%22251b9a58-164b4-50356d8079680%22	http://www.phil-splitter.com/html/recht.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/recht.html	(from http://www.phil-splitter.com/)
19:12:57	814/814	U-----	200	untouched ('')	image/gif	etag:%222506a6db-32e-4fad79eaea180%22	http://www.phil-splitter.com/assets/images/autogen/Recht_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Recht_Np1.gif	(from http://www.phil-splitter.com/)
19:12:57	212/212	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:50%20GMT	http://www.phil-splitter.com/Recht_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Recht_NRp3.html	(from http://www.phil-splitter.com/)
19:12:57	125409/125409	U-----	200	untouched ('OK')	text/html	etag:%22251b9a56-1e9e1-503e808884e80%22	http://www.phil-splitter.com/html/politik.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/politik.html	(from http://www.phil-splitter.com/)
19:12:57	817/817	U-----	200	untouched ('')	image/gif	etag:%222506a6d5-331-4fad83ea93880%22	http://www.phil-splitter.com/assets/images/autogen/Politik_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Politik_Np1.gif	(from http://www.phil-splitter.com/)
19:12:58	214/214	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:51%20GMT	http://www.phil-splitter.com/Politik_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Politik_NRp3.html	(from http://www.phil-splitter.com/)
19:12:58	75430/75430	U-----	200	untouched ('OK')	text/html	etag:%2223717cf7-126a6-50356d7d9cfc0%22	http://www.phil-splitter.com/html/wissenschaft.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/wissenschaft.html	(from http://www.phil-splitter.com/)
19:12:58	865/865	U-----	200	untouched ('')	image/gif	etag:%2223f65976-361-4f88f393aa8c0%22	http://www.phil-splitter.com/assets/images/autogen/Wissenschaft_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Wissenschaft_Np1.gif	(from http://www.phil-splitter.com/)
19:12:59	76172/76172	U-----	200	untouched ('OK')	text/html	etag:%22251b9a5b-1298c-50356da7932c0%22	http://www.phil-splitter.com/html/religion.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/religion.html	(from http://www.phil-splitter.com/)
19:12:59	272/272	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:52%20GMT	http://www.google.com/cse?cx=016708020603244987463:owo3bzdpfd4&q=logos	B:/Phil%20Splitter/Phil%20Splitter/www.google.com/cse.32eba.delayed	(from http://www.phil-splitter.com/)
19:12:59	836/836	U-----	200	untouched ('')	image/gif	etag:%222327b05c-344-4fad79ebde3c0%22	http://www.phil-splitter.com/assets/images/autogen/Religion_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Religion_Np1.gif	(from http://www.phil-splitter.com/)
19:13:00	215/215	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:53%20GMT	http://www.phil-splitter.com/Religion_NRp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/Religion_NRp3.html	(from http://www.phil-splitter.com/)
19:13:00	95906/95906	U-----	200	untouched ('OK')	text/html	etag:%2223717cec-176a2-50356d94805c0%22	http://www.phil-splitter.com/html/suchmaschinen__.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/suchmaschinen__.html	(from http://www.phil-splitter.com/)
19:13:00	807/807	U-----	200	untouched ('')	image/gif	etag:%22235937a7-327-4fad79e9f5f40%22	http://www.phil-splitter.com/assets/images/autogen/Suche_Np1.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Suche_Np1.gif	(from http://www.phil-splitter.com/)
19:13:01	95451/95451	U-----	200	untouched ('OK')	text/html	etag:%2220397dae-174db-5028e6e053580%22	http://hegel.abcphil.de/html/anaximander.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/anaximander.html	(from http://www.phil-splitter.com/)
19:13:04	151793/151793	U-----	200	untouched ('OK')	text/html	etag:%22239b55a1-250f1-502023a7cc980%22	http://www.abcphil.de/html/bohme-jacob_.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/bohme-jacob_.html	(from http://www.phil-splitter.com/)
19:13:05	126786/126786	U-----	200	untouched ('OK')	text/html	etag:%22224e0c7a-1ef42-5028e762fa9c0%22	http://hegel.abcphil.de/html/giordano_bruno.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/giordano_bruno.html	(from http://www.phil-splitter.com/)
19:13:05	84975/84975	U-----	200	untouched ('OK')	text/html	etag:%22255e17df-14bef-5028e6e423e80%22	http://hegel.abcphil.de/html/cicero.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/cicero.html	(from http://www.phil-splitter.com/)
19:13:05	215/215	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202018%2018:12:58%20GMT	http://www.abcphil.de/html/husserl.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/husserl.6.delayed	(from http://www.phil-splitter.com/)
19:13:06	168626/168626	U-----	200	untouched ('OK')	text/html	etag:%22236b4e76-292b2-5035ad3265d00%22	http://www.abcphil.de/html/demokrit.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/demokrit.html	(from http://www.phil-splitter.com/)
19:13:06	156996/156996	U-----	200	untouched ('OK')	text/html	etag:%22236b4e79-26544-502022e357a00%22	http://www.abcphil.de/html/descartes.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/descartes.html	(from http://www.phil-splitter.com/)
19:13:06	152882/152882	U-----	200	untouched ('OK')	text/html	etag:%22236b4e85-25532-5020236e94280%22	http://www.abcphil.de/html/eckhart.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/eckhart.html	(from http://www.phil-splitter.com/)
19:13:06	92216/92216	U-----	200	untouched ('OK')	text/html	etag:%2223e7c81e-16838-5028e72c9e980%22	http://hegel.abcphil.de/html/epikur.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/epikur.html	(from http://www.phil-splitter.com/)
19:13:07	291/291	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Jan%202018%2018:13:00%20GMT	http://info.flagcounter.com/pcCy	B:/Phil%20Splitter/Phil%20Splitter/info.flagcounter.com/pcCy.7.delayed	(from http://www.phil-splitter.com/)
19:13:07	83869/83869	U-----	200	untouched ('OK')	text/html	etag:%22224e0c71-1479d-5028e7ae51b80%22	http://hegel.abcphil.de/html/fichte.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/fichte.html	(from http://www.phil-splitter.com/)
19:13:07	91359/91359	U-----	200	untouched ('OK')	text/html	etag:%22224e0c7d-164df-5028e71897a40%22	http://hegel.abcphil.de/html/gotama.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/gotama.html	(from http://www.phil-splitter.com/)
19:13:07	42/42	U-----	200	untouched ('OK')	text/plain	etag:%22209d7cf6-2a-4f9acf458e400%22	http://www.abcphil.de/robots.txt		(from )
19:13:08	178485/178485	U-----	200	untouched ('OK')	text/html	etag:%2223a1dae4-2b935-502c57b1f1240%22	http://www.abcphil.de/html/hegel.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/hegel.html	(from http://www.phil-splitter.com/)
19:13:08	44/44	U-----	200	untouched ('OK')	text/plain	etag:%2225ae1538-2c-4e7b0481d9040%22	http://hegel.abcphil.de/robots.txt		(from )
19:13:08	166821/166821	U-----	200	untouched ('OK')	text/html	etag:%2221a11403-28ba5-5020235b81580%22	http://www.abcphil.de/html/heraklit.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/heraklit.html	(from http://www.phil-splitter.com/)
19:13:08	153884/153884	U-----	200	untouched ('OK')	text/html	etag:%2221a11404-2591c-50202393c5a40%22	http://www.abcphil.de/html/hobbes.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/hobbes.html	(from http://www.phil-splitter.com/)
19:13:08	166087/166087	U-----	200	untouched ('OK')	text/html	etag:%222547184e-288c7-5022c73abaa80%22	http://www.abcphil.de/html/urtheil_und_seyn.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/urtheil_und_seyn.html	(from http://www.phil-splitter.com/)
19:13:09	167475/167475	U-----	200	untouched ('OK')	text/html	etag:%2223159afd-28e33-502024166ce80%22	http://www.abcphil.de/html/kant.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/kant.html	(from http://www.phil-splitter.com/)
19:13:09	0/0	---M--	301	error ('TLS%20Redirect')	text/html	date:Tue,%2023%20Jan%202018%2018:13:02%20GMT	http://de.wikipedia.org/wiki/Zeittafel_zur_Philosophiegeschichte	B:/Phil%20Splitter/Phil%20Splitter/de.wikipedia.org/wiki/Zeittafel_zur_Philosophiegeschichte.8.delayed	(from http://hegel.abcphil.de/)
19:13:09	79369/79369	U-----	200	untouched ('OK')	text/html	etag:%22232e7824-13609-5028e73aecb40%22	http://hegel.abcphil.de/html/konfuzius.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/konfuzius.html	(from http://www.phil-splitter.com/)
19:13:10	172697/172697	U-----	200	untouched ('OK')	text/html	etag:%2227c65a4c-2a299-502023449df80%22	http://www.abcphil.de/html/laotse.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/laotse.html	(from http://www.phil-splitter.com/)
19:13:10	160718/160718	U-----	200	untouched ('OK')	text/html	etag:%2227c65a4f-273ce-5020234686400%22	http://www.abcphil.de/html/leibniz.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/leibniz.html	(from http://www.phil-splitter.com/)
19:13:10	156803/156803	U-----	200	untouched ('OK')	text/html	etag:%2227c65a52-26483-50202313facc0%22	http://www.abcphil.de/html/locke.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/locke.html	(from http://www.phil-splitter.com/)
19:13:10	152012/152012	U-----	200	untouched ('OK')	text/html	etag:%222070262c-251cc-50202315e3140%22	http://www.abcphil.de/html/_de_montaigne__.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/_de_montaigne__.html	(from http://www.phil-splitter.com/)
19:13:11	104749/104749	U-----	200	untouched ('OK')	text/html	etag:%22204a4d0e-1992d-5028e6d4e1a80%22	http://hegel.abcphil.de/html/parmenides.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/parmenides.html	(from http://www.phil-splitter.com/)
19:13:11	149881/149881	U-----	200	untouched ('OK')	text/html	etag:%222001ec65-24979-5020234962ac0%22	http://www.abcphil.de/html/pascal-_blaise_.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/pascal-_blaise_.html	(from http://www.phil-splitter.com/)
19:13:11	93955/93955	U-----	200	untouched ('OK')	text/html	etag:%2220896b9b-16f03-5028e79e1b540%22	http://hegel.abcphil.de/html/philon.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/philon.html	(from http://www.phil-splitter.com/)
19:13:11	159560/159560	U-----	200	untouched ('OK')	text/html	etag:%222001ec68-26f48-502022d8da140%22	http://www.abcphil.de/html/plato.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/plato.html	(from http://www.phil-splitter.com/)
19:13:12	154965/154965	U-----	200	untouched ('OK')	text/html	etag:%222001ec69-25d55-5020232431300%22	http://www.abcphil.de/html/plotin.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/plotin.html	(from http://www.phil-splitter.com/)
19:13:12	122839/122839	U-----	200	untouched ('OK')	text/html	etag:%2224e4419e-1dfd7-5028e6fbfb6c0%22	http://hegel.abcphil.de/html/proklos.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/proklos.html	(from http://www.phil-splitter.com/)
19:13:12	114764/114764	U-----	200	untouched ('OK')	text/html	etag:%2224e441a2-1c04c-5028e7076d1c0%22	http://hegel.abcphil.de/html/pythagoras.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/pythagoras.html	(from http://www.phil-splitter.com/)
19:13:12	155977/155977	U-----	200	untouched ('OK')	text/html	etag:%222001ec73-26149-502022b2b4740%22	http://www.abcphil.de/html/schelling.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/schelling.html	(from http://www.phil-splitter.com/)
19:13:13	168178/168178	U-----	200	untouched ('OK')	text/html	etag:%222001ec79-290f2-50346ca77dbc0%22	http://www.abcphil.de/html/sokrates.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/sokrates.html	(from http://www.phil-splitter.com/)
19:13:13	160797/160797	U-----	200	untouched ('OK')	text/html	etag:%2220ab81ab-2741d-502024129c580%22	http://www.abcphil.de/html/spinoza.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/spinoza.html	(from http://www.phil-splitter.com/)
19:13:14	116147/116147	U-----	200	untouched ('OK')	text/html	etag:%2220397d9f-1c5b3-5028e7198bc80%22	http://hegel.abcphil.de/html/_thales.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/_thales.html	(from http://www.phil-splitter.com/)
19:13:14	153544/153544	U-----	200	untouched ('OK')	text/html	etag:%2225471844-257c8-502022dac25c0%22	http://www.abcphil.de/html/thomas_von_aquin.html	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/thomas_von_aquin.html	(from http://www.phil-splitter.com/)
19:13:14	103757/103757	U-----	200	untouched ('OK')	text/html	etag:%2225285b90-1954d-5028e70861400%22	http://hegel.abcphil.de/html/xenophanes.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/xenophanes.html	(from http://www.phil-splitter.com/)
19:13:14	139705/139705	U-----	200	untouched ('OK')	text/html	etag:%2225285b92-221b9-5028e6c87bd40%22	http://hegel.abcphil.de/html/zenon.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/zenon.html	(from http://www.phil-splitter.com/)
19:13:15	106312/106312	U-----	200	untouched ('OK')	text/html	etag:%2223e6cf0c-19f48-50446b6b39ec0%22	http://texte.phil-splitter.com/html/_weltgeschichte.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/_weltgeschichte.html	(from http://www.phil-splitter.com/)
19:13:18	124180/124180	U-----	200	untouched ('OK')	text/html	etag:%2223eb64a7-1e514-5044bae8ba940%22	http://www.herok.info/html/schibboleth.html	B:/Phil%20Splitter/Phil%20Splitter/www.herok.info/html/schibboleth.html	(from http://www.phil-splitter.com/)
19:13:18	4454/4454	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2023%20Jan%202018%2018:13:09%20GMT	https://cse.google.com/cse?cx=016708020603244987463:owo3bzdpfd4&q=logos	B:/Phil%20Splitter/Phil%20Splitter/cse.google.com/cse2eba.html	(from http://www.phil-splitter.com/)
19:13:19	179511/179511	U-----	200	untouched ('OK')	text/html	etag:%2223c47af7-2bd37-50356d9668a40%22	http://www.phil-splitter.com/html/das_bekannte_uberhaupt.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/das_bekannte_uberhaupt.html	(from http://www.phil-splitter.com/)
19:13:19	71301/71301	U-----	200	untouched ('OK')	text/html	etag:%2223717cf8-11685-50356db028700%22	http://www.phil-splitter.com/html/youth_bulge.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/youth_bulge.html	(from http://www.phil-splitter.com/)
19:13:19	80813/80813	U-----	200	untouched ('OK')	text/html	etag:%22251b9a5d-13bad-50356d975cc80%22	http://www.phil-splitter.com/html/russland.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/russland.html	(from http://www.phil-splitter.com/)
19:13:19	76891/76891	U-----	200	untouched ('OK')	text/html	etag:%2223e22fce-12c5b-50356d7e91200%22	http://www.phil-splitter.com/html/hegel_uber_betrug.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/hegel_uber_betrug.html	(from http://www.phil-splitter.com/)
19:13:19	62558/62558	U-----	200	untouched ('OK')	text/html	etag:%2223c47b03-f45e-50356d7f85440%22	http://www.phil-splitter.com/html/freie_liebe.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/freie_liebe.html	(from http://www.phil-splitter.com/)
19:13:19	72833/72833	U-----	200	untouched ('OK')	text/html	etag:%2223c47afd-11c81-50356d8fbba80%22	http://www.phil-splitter.com/html/ende_der_geschichte.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/ende_der_geschichte.html	(from http://www.phil-splitter.com/)
19:13:19	144543/144543	U-----	200	untouched ('OK')	text/html	etag:%22251b9a53-2349f-50356dc70bd00%22	http://www.phil-splitter.com/html/philosophie-religion.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/philosophie-religion.html	(from http://www.phil-splitter.com/)
19:13:20	72646/72646	U-----	200	untouched ('OK')	text/html	etag:%22251b9a5c-11bc6-50356db304dc0%22	http://www.phil-splitter.com/html/religion_und_geschichte.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/religion_und_geschichte.html	(from http://www.phil-splitter.com/)
19:13:20	65969/65969	U-----	200	untouched ('OK')	text/html	etag:%2223717cfa-101b1-50356db7c9900%22	http://www.phil-splitter.com/html/zur_asthetik.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/zur_asthetik.html	(from http://www.phil-splitter.com/)
19:13:20	72138/72138	U-----	200	untouched ('OK')	text/html	etag:%2223c47b06-119ca-50356dae40280%22	http://www.phil-splitter.com/html/gesellschaft_und_politik.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/gesellschaft_und_politik.html	(from http://www.phil-splitter.com/)
19:13:20	61333/61333	U-----	200	untouched ('OK')	text/html	etag:%22251b9a55-ef95-50356d90afcc0%22	http://www.phil-splitter.com/html/platons_staat.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/platons_staat.html	(from http://www.phil-splitter.com/)
19:13:21	94421/94421	U-----	200	untouched ('OK')	text/html	etag:%2225d7c90b-170d5-50340601f2f40%22	http://www.phil-splitter.com/html/adorno.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/adorno.html	(from http://www.phil-splitter.com/)
19:13:21	61326/61326	U-----	200	untouched ('OK')	text/html	etag:%2225d7c90d-ef8e-50356d7bb4b40%22	http://www.phil-splitter.com/html/antimoral.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/antimoral.html	(from http://www.phil-splitter.com/)
19:13:21	84972/84972	U-----	200	untouched ('OK')	text/html	etag:%2223e22fde-14bec-50356d8632400%22	http://www.phil-splitter.com/html/menschenrechte_.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/menschenrechte_.html	(from http://www.phil-splitter.com/)
19:13:21	76637/76637	U-----	200	untouched ('OK')	text/html	etag:%2225d7c90a-12b5d-50356dbf6ab00%22	http://www.phil-splitter.com/html/abraham_lincoln__-__sklaverei.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/abraham_lincoln__-__sklaverei.html	(from http://www.phil-splitter.com/)
19:13:22	115764/115764	U-----	200	untouched ('OK')	text/html	etag:%2225d7c909-1c434-50356d9efde80%22	http://www.phil-splitter.com/html/_philosophie_des_rechts.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/_philosophie_des_rechts.html	(from http://www.phil-splitter.com/)
19:13:22	69647/69647	U-----	200	untouched ('OK')	text/html	etag:%2225d7c908-1100f-50356db8bdb40%22	http://www.phil-splitter.com/html/_philosophie_des_geistes_.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/_philosophie_des_geistes_.html	(from http://www.phil-splitter.com/)
19:13:22	65581/65581	U-----	200	untouched ('OK')	text/html	etag:%22251b9a5a-1002d-50356d9efde80%22	http://www.phil-splitter.com/html/rechtsknechtschaft.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/rechtsknechtschaft.html	(from http://www.phil-splitter.com/)
19:13:22	83105/83105	U-----	200	untouched ('OK')	text/html	etag:%2223717cf5-144a1-50356d9b2d580%22	http://www.phil-splitter.com/html/volkerrecht.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/volkerrecht.html	(from http://www.phil-splitter.com/)
19:13:23	79349/79349	U-----	200	untouched ('OK')	text/html	etag:%2223717cfb-135f5-50356da0e6300%22	http://www.phil-splitter.com/html/zynismus_-_hame_und_spott_.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/zynismus_-_hame_und_spott_.html	(from http://www.phil-splitter.com/)
19:13:23	87095/87095	U-----	200	untouched ('OK')	text/html	etag:%2223e22fd4-15437-503919b779540%22	http://www.phil-splitter.com/html/isis-isil-is.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/isis-isil-is.html	(from http://www.phil-splitter.com/)
19:13:23	64701/64701	U-----	200	untouched ('OK')	text/html	etag:%2223c47afe-fcbd-50356d91a3f00%22	http://www.phil-splitter.com/html/europa.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/europa.html	(from http://www.phil-splitter.com/)
